keyword,2000_2004,2005_2009,2010_2014,2015_2019,2020_2024,mean_rank_slope
abusive mother,1530,706,1480,1391,1293,-21.09999999999989
ghost town,1530,705,1576,1391,1293,-21.19999999999983
chance,1051,1662,1576,1391,1293,-21.29999999999996
virtual reality,200,1662,541,627,824,-21.299999999999976
cautionary,69,121,108,187,143,-21.399999999999995
buddy cop,580,820,426,304,946,-21.599999999999923
love letter,1465,829,1576,1391,1293,-21.79999999999983
office,1197,1363,1576,1391,1293,-21.99999999999993
somber,78,218,281,176,209,-21.99999999999999
sect,1530,696,1576,1391,1293,-22.099999999999813
gypsy,1047,1662,1576,1391,1293,-22.09999999999991
new jersey,528,1115,461,1391,501,-22.19999999999989
transsexuality,1046,1662,1576,1391,1293,-22.299999999999898
rise and fall,1045,1662,1576,1391,1293,-22.499999999999925
presidential election,936,1662,1576,1174,1293,-22.599999999999916
rat,1530,541,1576,1242,1293,-22.699999999999925
police,125,31,101,194,157,-22.7
district attorney,1530,689,1576,1391,1293,-22.799999999999937
doubtful,657,1662,1466,618,1293,-22.799999999999944
guitar,1530,688,1576,1391,1293,-22.899999999999803
pretty woman,1043,1662,1576,1391,1293,-22.89999999999984
bribery,1530,687,1576,1391,1293,-22.999999999999964
shopping,1042,1662,1576,1391,1293,-23.09999999999995
serial killer,99,66,125,339,78,-23.1
dysfunctional marriage,1530,684,1576,1391,1293,-23.299999999999905
neo-noir,54,38,46,133,123,-23.299999999999997
sicily,1041,1662,1576,1391,1293,-23.3
teenage sexuality,1530,683,1576,1391,1293,-23.39999999999989
social outcast,1039,1662,1576,1391,1293,-23.69999999999994
blonde,1125,1489,1576,1391,1293,-23.79999999999994
movie star,1038,1662,1576,1391,1293,-23.899999999999903
antagonistic,71,47,93,282,73,-23.900000000000002
fashion journal,1530,676,1576,1391,1293,-24.09999999999979
train,425,973,349,278,893,-24.09999999999999
ambulance,1036,1662,1576,1391,1293,-24.299999999999876
zombie,234,162,308,160,357,-24.399999999999984
advertising executive,1035,1662,1576,1391,1293,-24.49999999999995
memory,217,813,542,758,368,-24.69999999999996
isolated place,1034,1662,1576,1391,1293,-24.7
brutality,23,168,128,247,108,-24.9
sewer,1530,667,1576,1391,1293,-24.999999999999925
plan,1530,666,1280,1391,1293,-25.09999999999986
ethnic stereotype,1032,1662,1576,1391,1293,-25.09999999999989
monk,1530,665,1082,1391,1293,-25.19999999999989
candlelight vigil,1530,664,790,1391,1293,-25.299999999999933
lake,1530,663,1576,1391,1293,-25.39999999999983
satire,114,397,421,444,218,-25.499999999999957
framed for murder,1030,1662,1576,1391,1293,-25.50000000000001
female corpse,1530,661,1576,1391,1293,-25.5999999999999
children in wartime,1530,660,1084,1391,1293,-25.69999999999986
true love,1029,1662,913,1391,1293,-25.69999999999997
female friendship,138,261,475,558,119,-25.900000000000002
gang member,1026,1662,1396,1391,1293,-26.299999999999862
world cup,1530,410,1576,1391,1171,-26.299999999999894
suspicion,1530,654,965,1391,1293,-26.299999999999898
mexican american,1026,1662,1576,1391,1293,-26.299999999999944
cholo,1026,1662,1576,1391,1293,-26.299999999999944
germany,261,60,696,353,246,-26.299999999999965
british secret service,1530,651,1576,1391,1293,-26.59999999999991
fantasy world,202,329,405,681,159,-26.59999999999997
pastor,1530,399,1576,1391,1168,-26.799999999999855
child's point of view,1023,1662,1576,1391,1293,-26.899999999999885
bachelor,1530,648,1550,1391,1293,-26.899999999999967
usa–mexico border,1530,647,1576,1391,1293,-26.999999999999858
bewildered,448,1662,102,243,1293,-27.099999999999795
transvestism,1022,1662,1576,1391,1293,-27.09999999999996
penguin,1530,645,1198,1391,1293,-27.199999999999836
loner,1530,492,380,1239,1293,-27.29999999999979
nostalgic,55,189,35,310,131,-27.29999999999999
bondage,1464,776,1576,1391,1293,-27.300000000000004
sexuality,349,1410,1576,1391,495,-27.300000000000022
ex-husband ex-wife relationship,1530,643,402,1391,1293,-27.399999999999856
underdog,1083,1535,1093,1391,1293,-27.599999999999916
quest,353,1662,439,431,1107,-27.699999999999964
biting,176,197,303,196,315,-27.69999999999998
curse,281,362,502,603,300,-27.899999999999977
research,1530,637,1576,1391,1293,-27.999999999999957
vengeful ghost,1014,1662,1576,1384,1293,-27.999999999999982
poker,1530,636,1576,1391,1293,-28.099999999999955
hope,1530,634,378,1391,1293,-28.29999999999984
vampire hunter (slayer),1013,1662,1576,1391,1293,-28.89999999999995
tension,1530,628,672,1391,1293,-28.899999999999952
martial arts,8,35,52,145,98,-28.999999999999996
ancient rome,800,1662,1576,1391,1081,-29.099999999999756
car accident,95,1559,530,1391,325,-29.199999999999992
volcano,1530,494,1576,1262,1293,-29.39999999999993
retirement,1530,621,768,1391,1293,-29.599999999999824
gobi desert,1009,1662,1576,1391,1293,-29.69999999999984
mongolia,1009,1662,1576,1391,1293,-29.69999999999984
mobster,1238,396,529,1391,889,-29.699999999999974
sexual predator,1530,618,1331,1391,1293,-29.899999999999956
sexual harassment,1006,1662,1576,1391,1293,-30.299999999999823
butcher,1019,1634,1576,1391,1293,-30.499999999999932
master thief,786,1662,1576,1391,1075,-30.699999999999886
class society,1530,609,1576,1391,1293,-30.79999999999992
romantic,14,37,31,43,165,-30.8
police brutality,460,1662,1390,305,1293,-30.899999999999793
court case,1138,1391,1576,1391,1293,-30.99999999999986
stalker,1530,481,1576,1265,1293,-30.99999999999993
street riots,1001,1662,1576,1391,1293,-31.299999999999947
showdown,611,890,1576,1391,517,-31.299999999999965
kidnapping,79,106,92,165,206,-31.299999999999997
cannibal,1137,519,782,524,1293,-31.699999999999918
family history,999,1662,1576,1391,1293,-31.700000000000028
rural area,1385,338,230,840,1293,-31.799999999999915
justice,1530,357,964,1150,1293,-31.899999999999924
catholic,214,1662,888,1391,512,-32.49999999999995
special forces,1322,506,908,890,1293,-32.599999999999945
samurai,330,1662,689,1125,763,-32.89999999999993
occult,502,615,751,674,638,-33.099999999999866
firearms / gun manufacturer,992,1662,1576,1391,1293,-33.099999999999945
greed,1530,340,1454,1146,1293,-33.19999999999984
maniac,1360,923,1576,1391,1293,-33.3999999999998
patient,1530,583,1576,1391,1293,-33.399999999999935
knife,607,1662,723,625,1293,-33.499999999999964
detective,41,65,90,178,152,-33.49999999999999
laser gun,989,1662,1576,1391,1293,-33.69999999999988
taxi driver,1011,1618,1195,1391,1293,-33.6999999999999
san francisco,802,199,97,254,943,-33.69999999999993
alien,76,136,156,361,132,-33.699999999999996
religious fanaticism,1530,579,1576,1391,1293,-33.799999999999805
commercial,988,1662,1576,1391,1293,-33.89999999999987
tournament,1015,526,512,1391,752,-33.899999999999885
ku klux klan,685,1662,1576,791,1293,-34.49999999999993
u.s. air force,985,1662,1576,1391,1293,-34.49999999999994
manhattan,1530,570,1328,1391,1293,-34.69999999999985
hamptons,984,1662,1576,1391,1293,-34.69999999999993
telephone,981,1662,1576,1391,1293,-35.29999999999971
shipwreck,1530,564,1576,1391,1293,-35.29999999999991
psychopath,210,57,126,136,347,-35.29999999999998
deaf-mute,1530,563,1576,1391,1293,-35.399999999999935
moral ambiguity,1530,556,1576,1391,1293,-36.099999999999824
rice,1530,555,1576,1391,1293,-36.19999999999994
work,1530,553,1576,1391,1293,-36.399999999999885
confidence,1530,552,1576,1391,1293,-36.49999999999984
short-term memory loss,975,1662,1576,1391,1293,-36.49999999999995
terrorist group,1530,448,937,1287,1293,-36.49999999999996
conscience,1530,551,1576,1391,1293,-36.59999999999983
cold war,929,757,1428,396,1293,-36.699999999999896
irish-american,1530,550,852,1391,1293,-36.6999999999999
eye operation,974,1662,1576,1391,1293,-36.69999999999992
young love,1530,548,335,1391,1293,-36.89999999999985
small town,150,116,389,96,345,-36.999999999999986
helplessness,1530,546,1576,1391,1293,-37.09999999999985
ballet dancer,972,1662,850,1391,1293,-37.09999999999987
camping,1530,545,619,1391,1293,-37.199999999999875
petrol,1530,538,1576,1391,1293,-37.89999999999984
tea,1530,537,1576,1391,1293,-37.99999999999992
suffering,1530,535,1576,1391,1293,-38.199999999999854
robbery crew,966,1662,1576,1391,1293,-38.29999999999986
newspaper,1530,318,1301,1175,1293,-38.29999999999989
biker,965,1662,1576,1391,1293,-38.49999999999993
rescue team,1425,739,1576,1391,1293,-38.799999999999905
imaginary friend,601,1507,577,511,1293,-38.79999999999992
anti war,1530,529,1576,1391,1293,-38.79999999999999
tricks,1530,528,1576,1391,1293,-38.89999999999985
birth,1530,527,1576,1391,1293,-38.99999999999993
bomb,940,464,584,535,1100,-39.09999999999994
surrealism,119,146,282,263,257,-39.29999999999999
antisocial personality disorder,1530,523,1576,1391,1293,-39.39999999999995
assassin,92,150,89,292,219,-39.60000000000001
love triangle,197,520,228,553,379,-39.7
priest,453,761,1044,531,767,-39.79999999999998
ballet,727,1662,669,929,1293,-39.89999999999981
millionaire,931,1662,1576,1340,1293,-40.20000000000001
drug dealing,1530,510,489,1391,1293,-40.69999999999983
psychotronic film,1530,505,1576,1391,1293,-41.19999999999985
accident,1109,461,1576,505,1293,-41.199999999999875
guitar player,951,1662,1576,1391,1293,-41.29999999999982
refugee camp,1530,503,1213,1391,1293,-41.39999999999985
fbi,86,127,221,253,230,-41.39999999999999
death penalty,948,1662,1576,1391,1293,-41.89999999999987
super villain,418,686,401,1391,275,-41.89999999999993
bible,480,1662,880,456,1293,-41.99999999999996
gun violence,947,1662,1576,1391,1293,-42.1
sibling relationship,43,6,71,94,213,-42.8
physical abuse,943,1662,1576,1391,1293,-42.899999999999935
love at first sight,417,1390,564,1391,631,-42.899999999999956
roommates,1113,1321,1576,1391,1293,-42.99999999999991
19th century,52,59,116,91,251,-42.99999999999999
expedition,950,1207,1576,952,1293,-43.09999999999996
british empire,942,1662,1576,1391,1293,-43.100000000000044
cartoonist,1530,484,1576,1391,1293,-43.29999999999996
arrest,1530,483,472,1391,1293,-43.399999999999906
photographer,186,1202,744,841,584,-43.49999999999992
teenage hero,1476,587,1576,1391,1293,-43.799999999999876
fog,1530,477,1576,1391,1293,-43.99999999999989
cyborg,441,1662,1427,399,1293,-44.099999999999866
u.s. secret service agent,937,1662,1576,1391,1293,-44.0999999999999
flirt,1530,476,1576,1391,1293,-44.099999999999945
humiliation,1530,474,1121,1391,1293,-44.29999999999988
maze,507,1662,445,533,1293,-44.299999999999905
rescue operation,927,1662,1576,1391,1284,-44.299999999999905
beautiful woman,935,1662,1576,1391,1293,-44.49999999999988
animal lead,1530,472,1576,1391,1293,-44.499999999999915
date,1530,471,1576,1391,1293,-44.599999999999824
small person,934,1662,1576,1391,1293,-44.69999999999988
mercenary,667,790,839,290,1141,-44.79999999999992
parents-in-law,933,1662,1576,1391,1293,-44.89999999999983
1930s,268,266,287,235,508,-44.899999999999984
explosive,1530,466,534,1391,1293,-45.0999999999999
misanthrophy,1530,463,1576,1391,1293,-45.3999999999999
vindictive,632,1662,566,796,1293,-45.599999999999866
car race,996,451,956,315,1293,-45.799999999999876
blade,926,1662,1576,1391,1293,-46.29999999999987
assistant,1530,453,1152,1391,1293,-46.399999999999785
baltimore,1280,952,1576,1391,1293,-46.49999999999982
helping children,925,1662,1576,1391,1293,-46.4999999999999
mind game,959,1592,1576,1391,1293,-46.69999999999994
youkai,923,1662,1576,1391,1293,-46.899999999999814
matter of life and death,1530,447,1576,1391,1293,-46.9999999999998
law enforcement,1530,446,1576,1391,1293,-47.09999999999986
ice age,1007,1492,1576,1391,1293,-47.09999999999994
gossip,920,1662,1576,1391,1293,-47.50000000000001
strike,918,1662,1576,1391,1293,-47.89999999999988
fairy godmother,916,1662,1576,1391,1293,-48.299999999999855
undercover cop,1156,429,627,638,1293,-48.2999999999999
pedophilia,1530,431,961,1391,1293,-48.59999999999986
autograph,914,1662,1576,1391,1293,-48.69999999999997
slum,1530,428,1576,1391,1293,-48.899999999999885
16th century,1300,620,1242,1123,1293,-48.89999999999993
philosophy,913,1662,432,1391,1293,-48.89999999999995
j-horror,912,1662,1576,1391,1293,-49.09999999999995
vampire,338,478,256,497,574,-49.09999999999997
high school sports,648,1114,1576,1391,756,-49.299999999999905
shootout,123,115,222,171,342,-49.399999999999984
insomnia,910,1662,1576,1391,1293,-49.49999999999986
unemployment,1154,1172,1576,1391,1293,-49.69999999999994
stripper,908,1662,1135,1391,1293,-49.90000000000003
news reporter,978,1519,1576,1391,1293,-50.19999999999981
children's adventure,610,1662,1576,1391,997,-50.2999999999998
psychological abuse,906,1662,1576,1391,1293,-50.29999999999991
ex-con,803,1662,681,1185,1293,-50.299999999999926
drug use,795,1468,1174,975,1293,-50.299999999999955
teenage daughter,904,1662,1318,1391,1293,-50.69999999999992
pig,902,1662,1576,1391,1293,-51.09999999999992
car,901,1662,1576,1391,1293,-51.29999999999998
taunting,677,1662,266,945,1293,-51.49999999999978
celebration,1344,774,764,1391,1293,-51.499999999999936
chosen one,1530,401,1218,1391,1293,-51.59999999999992
school,137,27,145,41,388,-51.599999999999994
lost love,898,1662,1576,1391,1293,-51.89999999999992
chicago,420,917,1203,204,1037,-52.0999999999999
investigation,68,70,34,93,318,-52.29999999999999
inheritance,1008,1435,1576,1391,1293,-52.60000000000002
interpol,1530,346,1576,1391,1271,-52.69999999999991
home,696,1662,1543,1391,1096,-52.899999999999864
prejudice,1530,388,1576,1391,1293,-52.899999999999906
deception,1107,731,625,888,1293,-52.899999999999935
dragon,494,423,96,172,884,-52.899999999999956
time travel,34,75,86,146,263,-52.899999999999984
period drama,241,179,531,164,514,-53.09999999999996
villain arrested,892,1662,1576,1391,1293,-53.10000000000004
coffin,1530,383,1576,1391,1293,-53.39999999999987
fourth of july,1530,380,1576,1391,1293,-53.699999999999825
rainstorm,889,1662,1058,1391,1293,-53.70000000000005
religion and supernatural,1044,1351,1576,1391,1293,-53.799999999999926
pentagram,1530,379,1576,1391,1293,-53.79999999999999
criminal underworld,888,1662,836,1391,1293,-53.89999999999992
women's prison,1506,424,1511,1391,1293,-54.099999999999866
pessimistic,1530,375,1576,1391,1293,-54.199999999999825
surveillance,1212,141,454,521,1293,-54.19999999999992
happy ending,886,1662,1576,1391,1293,-54.299999999999926
matter of fact,1530,373,1576,1391,1293,-54.39999999999987
brothel,1530,371,332,1391,1293,-54.599999999999845
dishonesty,1530,367,1576,1391,1293,-54.9999999999999
frantic,531,91,236,287,708,-54.99999999999993
adult animation,136,408,338,90,572,-55.39999999999997
paris,33,19,78,184,228,-55.5
gnosticism,879,1662,1576,1391,1293,-55.69999999999984
computer virus,879,1662,1576,1391,1293,-55.69999999999984
underground world,879,1662,1576,1391,1293,-55.69999999999984
yakuza,621,1662,1131,1391,1035,-55.699999999999974
prom,672,1662,1576,1391,1089,-56.29999999999994
sadness,302,285,816,340,557,-56.49999999999996
tech noir,874,1662,1576,1391,1293,-56.69999999999992
orphanage,1337,498,572,1155,1293,-56.899999999999864
translation,873,1662,1576,1391,1293,-56.89999999999997
casino,709,200,1576,1216,486,-56.9999999999999
cheerleader,871,1662,1576,1391,1293,-57.299999999999784
delhi,1024,1352,1576,1391,1293,-57.69999999999989
arms deal,868,1662,1576,1391,1293,-57.89999999999998
scotland,637,1662,473,1105,1206,-58.09999999999988
convict,866,1662,715,1391,1293,-58.29999999999988
lone wolf,1530,331,1576,1391,1293,-58.5999999999998
loss of loved one,6,13,63,490,64,-59.300000000000004
journey around the world,859,1662,1576,1391,1293,-59.69999999999997
kiss,1254,871,1342,1391,1293,-59.799999999999976
bakumatsu,858,1662,1215,1391,1293,-59.89999999999975
refugee,839,1662,1576,1353,1293,-59.89999999999977
sincere,392,458,98,109,866,-59.89999999999996
volleyball,857,1662,1576,1391,1293,-60.09999999999999
rooftop,856,1662,1317,1391,1293,-60.300000000000004
combat,373,1662,122,429,1293,-60.69999999999988
atrocity,854,1662,1576,1391,1293,-60.69999999999989
disguise,1271,827,1050,1391,1293,-60.79999999999996
suicide attempt,247,323,1264,227,599,-60.79999999999996
reconciliation,853,1662,1576,1391,1293,-60.89999999999991
mathematics,606,1662,1576,899,1293,-61.09999999999985
furious,1530,304,921,1391,1293,-61.2999999999999
doppelgänger,573,1469,1576,644,1293,-61.49999999999994
hostile,954,699,1261,637,1293,-61.59999999999988
zombie apocalypse,496,901,912,538,986,-61.69999999999997
edo period,848,1662,1576,1391,1293,-61.89999999999985
satan,1033,1291,1576,1391,1293,-61.99999999999997
battle,62,228,43,311,331,-62.1
peasant,1530,295,1576,1391,1293,-62.199999999999896
sexual identity,846,1662,1576,1391,1293,-62.299999999999834
new mexican cinema,845,1662,1576,1391,1293,-62.499999999999794
nanny,1121,1109,1576,1391,1293,-62.59999999999993
illinois,194,917,1203,138,898,-62.899999999999984
colonialism,738,1662,1576,1181,1293,-62.900000000000034
narcissism,1530,287,1576,1391,1293,-62.999999999999844
clerk,842,1662,1576,1391,1293,-63.099999999999824
us army,1295,754,1576,1391,1293,-63.2999999999998
fortune teller,973,1396,1576,1391,1293,-63.499999999999915
twist,1530,279,1576,1391,1293,-63.79999999999998
simulation,838,1662,1576,1391,1293,-63.8999999999999
based on short story,254,749,988,712,593,-64.09999999999995
public humiliation,837,1662,1576,1391,1293,-64.09999999999995
prostitution,461,735,479,1391,454,-64.19999999999992
conman,836,1662,1576,1391,1293,-64.29999999999988
father figure,467,1662,995,654,1293,-64.39999999999984
retribution,835,1662,1576,1391,1293,-64.49999999999997
wealth,924,1100,962,1013,1293,-65.09999999999985
michigan,778,589,917,210,1293,-65.09999999999997
lovers,1530,262,1576,1391,1293,-65.49999999999984
individual,830,1662,1576,1391,1293,-65.49999999999994
travel,640,260,205,552,822,-65.59999999999995
tragic hero,1530,259,462,1391,1293,-65.79999999999986
psychologist,938,1439,1576,1391,1293,-66.19999999999986
austria,745,1047,1576,613,1293,-66.19999999999987
impartial,1530,253,1576,1391,1293,-66.39999999999988
success,1310,693,1576,1391,1293,-66.39999999999996
cigarette,982,1341,1576,1391,1293,-67.19999999999989
football (soccer),806,987,1224,685,1293,-67.19999999999995
usa history,821,1662,1576,1391,1293,-67.29999999999986
sister,1180,491,1576,940,1293,-67.49999999999989
mother,267,502,1462,1391,160,-67.49999999999994
calcutta,820,1662,1576,1391,1293,-67.50000000000001
family disapproval,819,1662,1576,1391,1293,-67.69999999999983
legal thriller,833,1633,776,1391,1293,-67.79999999999993
servant,921,1454,1576,1391,1293,-68.0999999999999
lawyer,280,691,273,332,801,-68.3
pedophile,1530,233,935,1391,1293,-68.39999999999979
future noir,815,1662,1576,1391,1293,-68.49999999999972
secret agent,329,500,213,645,602,-69.09999999999997
nightclub,300,513,819,539,633,-69.19999999999995
inflammatory,1530,223,1576,1391,1293,-69.3999999999999
on the road,810,1662,1576,1391,1293,-69.4999999999999
bounty hunter,676,937,242,403,1293,-69.99999999999994
prehistoric creature,1070,1005,1007,1263,1293,-70.39999999999989
minister,805,1662,1576,1391,1293,-70.49999999999986
future,121,81,127,125,456,-71.39999999999999
wall street,563,1662,407,919,1293,-71.6999999999999
bus ride,799,1662,1576,1391,1293,-71.69999999999996
ex-wife,1002,982,1576,1118,1293,-71.79999999999983
brother,798,1662,556,1391,1293,-71.89999999999989
mission,73,580,149,479,483,-71.89999999999998
humanity,797,1662,1576,1391,1293,-72.09999999999997
nonlinear timeline,182,1662,520,163,1293,-72.2999999999999
derogatory,1530,193,647,1391,1293,-72.39999999999998
map,794,1662,1576,1391,1293,-72.69999999999992
mistaken identity,952,633,1491,1391,938,-72.99999999999997
maid,792,1662,666,1391,1293,-73.09999999999991
photography,337,1662,993,484,1293,-73.39999999999986
riddle,1146,951,660,1391,1293,-73.39999999999989
radio,790,1662,368,1391,1293,-73.49999999999976
surprise-ending,788,1662,1576,1391,1293,-73.89999999999996
patriot,787,1662,1576,1391,1293,-74.09999999999982
temple,977,1278,1576,1391,1293,-74.49999999999989
drug addiction,149,248,275,596,349,-74.8
netherlands,1067,1094,1576,1391,1293,-74.8999999999999
wretch,1333,561,1576,1391,1293,-74.99999999999996
kung fu,142,597,301,925,355,-75.4
christmas party,749,1662,1576,1331,1293,-75.69999999999993
embarrassed,1530,160,1576,1391,1293,-75.69999999999993
forbidden love,406,496,639,867,600,-75.89999999999995
stepfather,1136,945,1576,1391,1293,-75.99999999999983
undercover agent,538,1428,911,678,1293,-75.99999999999991
rain,508,1662,491,857,1293,-76.49999999999996
dance class,773,1662,1576,1391,1293,-76.89999999999989
distressing,284,1662,1527,416,1293,-77.20000000000003
horror,398,1275,1576,1248,799,-77.49999999999996
ambush,911,1013,1014,1027,1293,-77.79999999999998
historical,237,533,1120,1391,201,-78.60000000000001
sheriff,1003,345,841,1030,1054,-78.69999999999989
kindness,764,1662,1576,1391,1293,-78.6999999999999
teen comedy,469,1082,1576,1391,709,-78.89999999999995
castle,77,1355,1117,579,861,-79.19999999999989
police officer,240,1024,1209,450,923,-79.19999999999996
hotel,178,201,162,289,530,-79.2
sense of guilt,761,1662,1576,1391,1293,-79.29999999999994
army,90,415,585,383,504,-79.60000000000001
intrigue,758,1662,1576,1391,1293,-79.89999999999993
self-discovery,248,1662,1576,1391,784,-80.09999999999994
aspiring writer,757,1662,1576,1391,1293,-80.09999999999995
crude humor,759,1653,1378,1391,1293,-80.59999999999988
mountain village,754,1662,1576,1391,1293,-80.69999999999992
rapper,1088,993,1576,1391,1293,-80.79999999999993
airport,752,1662,671,1391,1293,-81.1
drugs,67,90,14,209,413,-81.10000000000001
deportation,751,1662,1576,1391,1293,-81.29999999999984
apathetic,1369,95,112,1391,1129,-81.59999999999992
thunderstorm,581,1662,1576,1055,1293,-81.70000000000002
self sacrifice,1301,557,793,1391,1293,-81.7999999999999
alcohol,586,678,1560,1324,672,-81.79999999999993
vienna,745,1662,1576,1391,1293,-82.49999999999989
school bus,1240,671,1576,1391,1293,-82.59999999999997
anarchic comedy,743,1662,1576,1391,1293,-82.89999999999988
mass murder,1210,727,374,1391,1293,-82.99999999999999
bank robbery,558,298,785,777,736,-83.49999999999999
catholicism,595,598,1576,1391,618,-83.89999999999996
defense,737,1662,1576,1391,1293,-84.1
slavery,691,875,381,518,1293,-84.69999999999993
chameleon,734,1662,1576,1391,1293,-84.69999999999995
career,1426,277,1576,1391,1293,-84.79999999999987
great depression,733,1662,588,1391,1293,-84.89999999999993
pirate gang,732,1662,1576,1391,1293,-85.09999999999994
terrorism,618,120,142,472,868,-85.19999999999997
ghost,75,307,114,481,414,-85.2
campaign,731,1662,1576,1391,1293,-85.30000000000001
killing,1403,317,576,1391,1293,-85.39999999999998
safecracker,661,1662,1522,1391,1225,-85.69999999999992
2030s,729,1662,312,1391,1293,-85.69999999999996
gangster,84,48,263,149,463,-85.9
mexico,244,485,598,166,836,-86.49999999999999
roman empire,724,1662,1557,1391,1293,-86.69999999999982
intelligence,995,1117,212,1391,1293,-86.99999999999986
torture,42,71,146,213,406,-87.0
cross dressing,722,1662,1576,1391,1293,-87.09999999999988
abuse,721,1662,235,1391,1293,-87.29999999999995
steel helmet,719,1662,1576,1391,1293,-87.69999999999989
cyberpunk,462,723,1196,370,1077,-87.70000000000002
soldier,87,296,199,158,595,-87.8
firefighter,612,1505,1392,1022,1293,-87.89999999999999
obsession,129,118,245,761,248,-88.10000000000001
defiant,44,328,293,226,536,-88.19999999999997
job interview,714,1662,429,1391,1293,-88.69999999999985
dead body,671,1662,1576,1305,1293,-88.69999999999996
poet,767,1555,1576,1391,1293,-88.79999999999994
hoodlum,1264,558,1576,1391,1293,-89.09999999999991
misogyny,513,1662,1576,1391,1094,-89.1
illusion,493,1662,1576,957,1293,-89.49999999999999
foreboding,250,185,1576,112,735,-89.69999999999996
double crossed,705,1662,1576,1391,1293,-90.49999999999993
right and justice,703,1662,1576,1391,1293,-90.89999999999988
smart kid,702,1662,1576,1391,1293,-91.09999999999987
totalitarian regime,997,1071,1576,1391,1293,-91.19999999999995
valentine's day,374,1401,507,482,1293,-91.89999999999992
debauchery,697,1662,1576,1391,1293,-92.09999999999992
young boy,840,1371,766,1391,1293,-92.59999999999997
submarine,529,1662,1576,1062,1293,-92.79999999999986
destroy,693,1662,1576,1391,1293,-92.89999999999986
culture clash,635,1662,1497,1391,1236,-93.09999999999992
massacre,1025,258,189,658,1293,-93.60000000000001
ecstasy,686,1662,1576,1391,1293,-94.3
escape,115,294,62,206,632,-94.59999999999998
nightmare,161,747,455,313,852,-94.79999999999998
gun battle,682,1662,1576,1391,1293,-95.09999999999994
stag night,681,1662,1576,1391,1293,-95.30000000000005
witch,105,170,141,440,448,-95.59999999999998
fairy,534,1463,1126,1391,1049,-95.79999999999994
based on play or musical,203,327,372,1391,151,-96.00000000000001
cuba,735,1509,1576,1391,1276,-96.39999999999995
central intelligence agency (cia),375,187,195,68,918,-96.69999999999996
movie business,674,412,1576,884,926,-97.6
dark past,668,1662,1576,1391,1293,-97.89999999999995
illegal immigration,964,1068,1576,1391,1293,-98.09999999999987
golf,525,1662,1576,1121,1293,-99.49999999999989
secret society,711,339,1576,562,1097,-99.5
talking cat,1106,768,1576,1391,1293,-99.6999999999998
revolutionary war,658,1662,1576,1391,1293,-99.89999999999988
american revolution,658,1662,1576,1391,1293,-99.89999999999988
competition,627,172,431,695,865,-99.89999999999996
private school,863,1250,1576,1391,1293,-100.09999999999994
gun death,656,1662,1576,1391,1293,-100.29999999999987
infection,796,762,1313,775,1293,-100.69999999999995
airplane crash,653,1662,940,1391,1293,-100.89999999999996
hippie,1258,450,1576,1391,1293,-101.09999999999992
dating,1063,838,878,1391,1293,-101.29999999999997
soulmates,297,959,569,1391,591,-101.99999999999999
friends,179,63,216,336,553,-102.1
tiger,437,1662,1576,972,1293,-102.19999999999996
plagiarism,646,1662,1576,1391,1293,-102.29999999999995
teen movie,684,865,434,1391,933,-102.39999999999998
body exchange,643,1662,1576,1391,1293,-102.9
hip-hop,958,1028,1576,1391,1293,-103.29999999999991
hostage,878,344,81,555,1293,-104.09999999999995
police chase,389,1414,311,648,1293,-104.19999999999997
overdose,636,1662,1576,1391,1293,-104.29999999999995
romcom,132,205,737,985,264,-104.4
shotgun,694,1543,815,1391,1293,-104.59999999999988
midlife crisis,748,932,789,1391,1047,-105.69999999999996
rock star,679,1553,1576,1383,1293,-105.79999999999983
futuristic,628,1662,446,1391,1293,-105.89999999999995
northern england,625,1662,1576,1391,1293,-106.49999999999991
female martial artist,624,1662,1576,1391,1293,-106.7
female lover,642,1623,1576,1391,1293,-106.99999999999994
slacker,660,1585,1413,1391,1293,-107.19999999999987
gang war,620,1662,1576,1391,1293,-107.50000000000001
poem,619,1662,1576,1391,1293,-107.70000000000006
drug lord,870,1159,693,1391,1293,-107.79999999999987
sinister,883,430,270,1391,942,-107.8999999999999
mentor,530,530,661,1391,639,-107.90000000000003
jidaigeki,616,1662,1194,1391,1293,-108.2999999999999
theatre group,614,1662,1576,1391,1293,-108.6999999999999
historical figure,571,1662,1484,1308,1293,-109.0
slapstick comedy,1176,433,1305,1304,1293,-110.49999999999994
senate,604,1662,1576,1391,1293,-110.70000000000003
rape,177,46,200,108,701,-110.99999999999999
exploding house,599,1662,1576,1391,1293,-111.69999999999995
new french extremism,596,1662,1576,1391,1293,-112.29999999999991
robbery,157,324,185,358,703,-112.59999999999998
paranoid,70,828,1041,286,904,-112.59999999999998
childhood trauma,789,1271,1471,1391,1293,-112.79999999999994
duke,593,1662,1182,1391,1293,-112.89999999999998
urban setting,808,1229,1576,1391,1293,-113.20000000000003
orderly,590,1662,1576,1391,1293,-113.49999999999989
india,549,625,292,832,1014,-113.7
christmas eve,588,1662,1576,1391,1293,-113.89999999999993
alcoholic,145,68,477,317,590,-113.89999999999999
identity,419,273,1310,1391,430,-114.00000000000001
tradition,587,1662,1576,1391,1293,-114.09999999999995
grandparent grandchild relationship,768,787,1576,878,1293,-114.09999999999997
race politics,584,1662,1576,1391,1293,-114.69999999999985
bride,1111,606,1576,1391,1293,-114.89999999999998
