keyword,closeness_co,closeness_vote_count,closeness_vote_average,closeness_revenue
clandestine,0.8176023136444746,2259.831652680253,3.039557377328508,15.15472396546573
laser,0.8174255880842396,1965.7998645946202,2.9727165572842718,15.193611341110062
helicopter chase,0.8173329736854981,2219.577003581408,3.104181391634903,15.169269565177148
individuality,0.8172867352394629,2378.0588554565275,3.4713165436495363,14.66063790702982
remade,0.8172596007579982,2143.3308264467096,3.3520072272975345,13.334842795411793
power,0.8172397328573479,2415.4590567841697,3.3335374464234455,15.328060376100106
fall from grace,0.8172397328573479,2415.4590567841697,3.3335374464234455,15.328060376100106
psychic,0.8171923205973677,1813.6160800656264,2.8252131973619306,13.954996969759952
ghost ship,0.8168460945722085,1503.4258391322828,2.959465522962213,14.5915787537235
entity,0.8168073050051511,1809.564203870897,2.8198156881840966,14.513127430678113
casual sex,0.8167689436795162,2207.4625794234553,3.032826380578847,14.871444082896117
peer pressure,0.8166946258459222,1739.3794712836473,3.238897969151012,14.016151300164456
children in danger,0.8165482340557209,1669.7172381943508,3.233370820908081,14.847002015529728
hitchhiker,0.8162938772716374,1666.2723553860799,3.187174506822785,13.689315284052473
dread,0.81626940157128,1741.5822261949602,3.1843841503858807,14.90457722704245
haunted doll,0.8162202667039098,1280.010414511627,2.994133326466081,13.286719696509925
time warp,0.8161673030267145,2603.979936009438,3.3546847610144166,14.000415411992034
hunted,0.8161392641095417,2144.955466516662,3.4370586499859384,14.955012510973631
feral child,0.8160245011714672,2114.490401235829,3.4764734863100264,15.144021432987294
dead children,0.8159414812906775,1335.9623736803867,2.842696691106103,14.884875196426046
3d,0.8158682864108278,1769.133916755019,2.822029760032213,14.797950072149739
casino owner,0.8155986167992213,2299.356188790074,3.016098024530079,14.604231192865154
orgy,0.815467047881273,1780.9985526037833,3.3240699476984252,13.176665682544701
trailer,0.8151908470959431,1196.9831443951114,3.2457251838807024,12.851835854345014
mortality,0.814981064460292,1804.8892097925823,2.906625468368456,13.57791710622424
scam,0.814869955851029,1629.8628571306315,3.288196571941771,14.086768720194328
sea battle,0.8146657833011957,2132.7858785581498,3.0922614921812333,14.96072979626405
tennis,0.8145721392147419,1920.4761900808103,3.018378319263558,14.589939725861981
alien language,0.8145580235215345,2520.7779600259096,2.9281561398065907,15.14794880299486
frat party,0.8145303048171415,2305.4433062814705,3.1272154048288305,14.608827626408353
discrimination,0.8144904238732338,2413.9065910185263,3.478545084397711,15.307388360049604
christian,0.8143010679823756,1956.8165370701674,3.2625828833223793,14.425893184414319
cowardliness,0.814289613782394,2170.8102382761845,3.131393170016486,14.427825525143838
sexual humor,0.8141067893780484,2093.7644498342033,2.849534331022819,14.838109367774553
orderly,0.8141037662985693,2196.314150874594,3.283659672528832,15.075698670168185
determinism,0.8140153414556666,2426.1935442930076,3.0442153862479064,14.113910248551983
community spirit,0.8139512468128447,1265.0966246013857,3.0682898977931092,14.128888086035314
wrestling,0.8138730849389385,1360.646370059629,3.2021424279970443,14.761085834378187
belief in god,0.8137560218287289,780.5333634214151,3.226125401173246,13.805898415179357
dry humor,0.8137190269913972,544.3141345026447,2.9583415243237416,11.95441601982883
sleeplessness,0.8136772437229383,2268.637021228489,3.113780643801158,14.209267435898926
crowdfunded film,0.8135739063533206,1289.0872895643763,2.901589283791823,13.287482582712345
support,0.8134754313411013,1770.8626885101442,2.997380132886772,14.729977390845242
maid of honor,0.8134012079388674,1730.751489825316,3.0396659087230025,14.40394063655624
safe house,0.813253086266706,2126.8543038213743,2.7546565562477325,14.944060484275312
somalia,0.8132230549350845,1927.2242018803738,3.0838811992181405,14.419495770880092
mogadishu,0.8132230549350845,1927.2242018803738,3.0838811992181405,14.419495770880092
sibling,0.8132167683396676,1422.2472803835637,3.1700733398109646,14.183418390855055
partying,0.8132027210260129,1948.6955040840403,3.0399098306095302,13.278603362523201
kink,0.8131993214812037,1222.030163565412,3.2510652847786132,14.123979399989876
cold,0.813193468202316,2202.3919940494084,3.2729989819757925,14.612310762905562
holidays,0.8131740908917662,1295.352222345823,3.111582676771536,12.43826299375214
female police officer,0.8131362077104958,2216.386050946461,3.034204167117345,14.016798606226045
wedding dress,0.8131189305106588,1792.4231763212795,3.1344251215523324,14.407261292447
dishonesty,0.8130505545261241,2099.2109836250356,3.3325747383066022,14.778719440137298
farewell,0.8129713902580866,1251.08110660744,2.8537603227423434,14.123118641138243
ice skating,0.8129019055221346,1350.0485888680703,2.902507868907865,14.404277378339216
suicide bombing,0.8128574346380123,2067.0111356783054,3.174515927049474,14.73339636270838
brainwashing,0.8128022517144533,2364.584169039219,3.3434538640313236,13.840773052184806
lover,0.8127994284011512,1778.4724383670755,3.0426723488617,14.610213629883217
overweight child,0.8127541289672082,2386.354664696078,3.0893400439341843,14.70532118731394
ballerina,0.8127283339398726,2365.307182069017,3.279651843210837,14.883213910433193
figure skating,0.812726433231945,1350.0485888680703,2.7348076211898453,14.402204930729221
wrongful imprisonment,0.8126908395589109,1745.022498621543,2.8722922081593913,14.346025499016925
family business,0.812635490374587,1811.178496316522,3.1185061982604885,13.209811954216859
female coach,0.8126199626166536,1481.783740453328,2.9214467176757273,14.363997004602306
mentally challenged,0.812608916977237,1745.0224986215433,2.853815978937299,14.345914972889743
fishing,0.8125347668437328,2116.690537902575,3.257078093622839,13.957662909044801
sister-in-law,0.812504620223569,1743.5124994155296,3.062438556374932,14.350395916221979
warrior woman,0.8124694782025688,2160.2374444580764,3.2161667475516444,14.616054437881688
national basketball association (nba),0.8123518085368728,987.9911984300135,2.985812360661565,14.250819007132117
nemesis,0.8122906672527644,1628.1439285051854,3.0662412463131643,12.6065364215368
bathroom humor,0.8121814900964749,2166.9214812842642,2.6160630230976696,14.915994183939118
high tech,0.8121697109405889,1932.002913408626,3.04603565660408,14.773826246797443
jewish american,0.8120996385150979,2016.9457444822565,3.1571028885492005,14.377400256079422
high school american football,0.8120356150131477,1956.16419989176,2.8885852650930444,14.387497228583989
money laundering,0.812026930189508,2161.121945918143,3.273848730269194,14.82504255038834
centipede,0.8119591886753533,2058.0537301543122,2.86686174212255,12.082850339880002
history and legacy,0.8118698650731121,2211.5620277369308,3.052922824321802,15.01464664917484
racial tension,0.8117919041953504,1676.6161721592623,3.0630165721951577,14.605004773490425
nfl (national football league),0.811768125958718,1132.8736557251195,2.466838440294777,14.252318700893122
banned film,0.8117562970509258,1549.696057823189,2.655887396086446,12.068824302651326
book club,0.8117340545640994,724.012076814282,2.785207696525716,14.313565261585232
coach,0.8117088492970215,958.543157012968,2.5673827070386044,14.07687247148395
box ring,0.8116757077510599,2112.086473347925,2.996001666070047,14.667547809476506
coprophagia,0.8116376493895495,1549.4807280985945,2.5656464436613176,12.064364261056387
historical artifacts,0.8116277813355314,2211.4467141977884,3.1262772347775405,15.010466781106462
shaman,0.8115751697282172,1407.8288265221756,3.042176441429129,14.540117395505467
amateur football (soccer),0.8115582489351673,564.408722522355,2.7210858785460403,13.345223409530515
space mission,0.8114864261827268,2466.9829120769314,3.085344451369264,14.849954106528438
creation,0.8114261335409897,2437.0717382506273,2.792727334165127,15.024881736843499
social commentary,0.8112018751068438,2149.678804482068,3.3368329835009245,14.87287904647849
ambulance,0.8111304838634465,2151.299328766052,3.3268218518405477,14.765087295696397
retired,0.8109459440754608,2448.98442231879,3.1935984886061166,14.551805943346984
unhappy marriage,0.8108421133581967,1921.33780048524,3.3248178562676363,14.191385708513545
world war,0.8107659041299805,2212.0886739328607,2.987827142507124,14.500222935087997
prison life,0.81065742661143,1224.2107434920645,2.811477542406653,12.603598424175804
government conspiracy,0.8105888294900357,1896.6280322232342,3.1678032734812978,14.118848287759805
american embassy,0.8105315970885896,1940.7519690197403,3.101957268582802,13.687649654566137
lincoln memorial,0.8105298738606215,2211.1487148324436,2.972947525199931,14.99291519655773
fictionalized history,0.8105298738606214,2211.1487148324436,2.972947525199931,14.99291519655773
decipher,0.8105298738606214,2211.1487148324436,2.972947525199931,14.99291519655773
hidden history,0.8105298738606214,2211.1487148324436,2.972947525199931,14.99291519655773
alien abduction,0.8104550379881027,2101.31529384408,3.195267681044215,14.674860230928257
illegal drugs,0.8103307732889586,1917.3898146049057,3.080544926522034,14.555360411602457
albanian,0.8103185379385355,2336.115651060009,2.873295376406415,14.748266250219222
terrorist,0.8103146344660292,2133.8446523332245,3.3287277345798487,14.917800611716773
interracial romance,0.8102246046623361,1005.1331874357445,3.3288602914310954,13.713086643601788
operative,0.8101842625075654,2062.72619194835,2.92822580758796,14.604838018876968
alien spaceship,0.8101553241996473,2374.667987294208,3.1734745022289057,14.95233342338913
area 51,0.8100525603162113,2276.3146629022976,3.1533004350022407,14.97121263247477
absurdism,0.809880397054004,1820.1363006582255,3.44922307320648,14.03987468955467
body snatchers,0.8098611514255781,1787.6328682589092,2.805079926366532,14.05915334281582
old man,0.8098522522595067,2152.297161731675,3.307394738083105,13.615064755988023
outback,0.8097705234989356,615.546623197475,2.8434665261175534,13.013674587217972
australian aboriginal,0.809758976018807,892.3491370920617,3.116373845574868,13.06536106429052
aboriginal,0.8097545555690434,1266.2959252029882,2.944486869706523,12.844692689274325
beforecreditsstinger,0.8097450347052385,1370.577025283317,2.9565624501898498,14.635688611344017
advanced technology,0.8096109381436765,2033.8796105081146,3.0092165022078525,15.130419731573552
evil alien,0.8096025736630102,1805.7514387143542,2.9616133991456777,15.115564881548915
sci-fi horror,0.8095937265750105,2057.4232790482984,3.1911801526281622,14.924496019763247
alien creature,0.8095402923338139,1291.1019698537966,2.8091935616914347,13.635505915768704
sleepwalking,0.8095194516844295,2371.6522546930205,3.2885018895537903,14.130454274337254
parasite,0.8094768360373256,2164.09809544301,3.1528211308011467,14.39781291185004
galaxy,0.80943375496054,1774.9177361247348,2.9816877354084848,14.49418996145026
flying saucer,0.8094291349417381,2214.269693145025,2.734024554477704,14.884839585464228
inheritance,0.8093726081920207,1294.6953329596333,3.190471635182375,13.659324264256018
noise,0.8093350873169337,1466.1384731143628,2.7370019991652192,14.4852119434828
alien encounter,0.8093229734253697,2125.5375395545657,2.9970717489555994,15.047997643444036
giant animal,0.8092762324922246,2370.2556012800173,2.8592506934530713,15.07106202177377
stolen money,0.8091470349728102,2215.910603547311,3.1949613934146375,14.751918759256451
american revolution,0.8091059588768351,1957.0956287946465,3.2682449436496372,14.468130778011142
revolutionary war,0.8091059588768351,1957.0956287946465,3.268244943649637,14.468130778011142
family estate,0.8089880468692038,1375.4306206234035,2.968760885148846,13.321625878657239
wormhole,0.808781147247283,2603.860630429318,3.2203331475830574,14.537077438799656
criminal gang,0.8084857127522743,2151.0045266955703,3.0604281418065695,14.73882615129767
bar mitzvah,0.8084668932240162,1254.8170516430089,2.810280482125727,13.442258760413406
ecologism,0.8084549864832521,867.6244641093058,2.9488955600183933,13.420655053877718
quarantine,0.8083398000854994,2305.3884249121515,3.33222453122414,14.574702482021662
dying father,0.8082833933315234,635.4589045508671,3.026537353539149,10.684544738119694
workers' quarter,0.8081750668986861,2263.3515373805767,3.340299123354397,14.742798160967974
volunteer,0.8081572437764576,2151.418453677373,3.07474592579238,14.73682517863218
balloon,0.8079986167010255,2476.659825129191,3.3665680277654597,14.71372896698293
salem,0.8079247916169413,761.4292244406353,2.4322729544804043,12.525508742073454
car fire,0.8078988161820013,2151.5482665158875,3.2270605660523235,14.731485623163811
flower shop,0.807756483850347,2151.254621849265,3.05191705516033,14.729897429390851
depressed,0.8076388381913221,2208.7584383189946,3.2568287437137036,14.518047704747202
legal guardian,0.8075837087324035,2208.7584383189946,3.084950027024704,14.517438915537888
arbitrary law,0.8075678130809985,2263.048017991381,3.230409136231123,14.731818640414948
misfit,0.8071561120903366,2493.2813451646252,3.2070619159756117,14.461144948110617
anti-communism,0.8070746916373093,1091.6297923653622,2.8517602104837274,14.203429712873836
robot fighting,0.8070410295637392,2136.702071043151,3.0304799830537537,14.610089674282722
door,0.8070093369112166,2456.228885038725,3.3501708814829216,15.033187570226154
blacksmith,0.806957195065942,2516.523240644545,3.4836037494245606,15.135342512862419
tears,0.8066834448651876,2283.059748452779,3.3002462877908947,14.229992122558329
satanic ritual,0.8065483412073292,2144.828002823422,3.143011764291977,14.380185539530789
butterfly effect,0.8064169547211293,1960.1175031018602,2.916087628492248,14.535858645588416
changing the past or future,0.806391054757979,2378.483233408965,3.016473955768327,14.459831896073789
time jump,0.8063193644233512,2204.469774068306,2.835654036860845,14.577059508529143
age change,0.806232480703889,2134.098000197417,2.8677842222873458,14.488993822716253
shamanism,0.8062096248556342,1321.1212058047865,2.992606064916475,14.497291483821018
change the past,0.8061865217450458,1422.5466100098797,2.732261814199541,13.897500338596672
mummy,0.8060067296139448,2042.693373118439,2.988716611776837,14.527966820890411
dance performance,0.805992987967356,1620.842047261197,3.2112067700762217,14.158038152281113
pact with the devil,0.8059773293178443,1811.1711604750599,2.9725334269971455,14.605252280139146
leather jacket,0.8059156278383651,2293.3433829381665,2.850582296384311,14.67221889289396
deal with the devil,0.805809615502383,1974.9983906888103,2.6377704953932173,14.686598681659277
necronomicon,0.8057737406026931,1976.8722313412743,3.084925149136163,14.630569695993685
blonde,0.8057719244178775,2270.498018793792,3.30761243228006,14.764071724511496
devil's son,0.8056888548906355,1968.751868275575,2.737280587686672,14.61763492861817
nervous,0.805638742283324,1863.2825372460757,3.239897228346013,13.90969962289666
interpol,0.8055572965002047,2115.384328522716,3.3987720236657952,14.644376364161351
high octane,0.8054683973351167,1969.7497485223462,2.930856816792329,14.293163583780256
trapped in a game,0.8053113119717152,2414.4454486697896,2.8473822135902878,15.21499628119431
old mansion,0.805143412422589,2259.5474397162816,3.0031202335760616,14.690110693271286
shopping mall,0.8050058392281687,1868.2711685494774,3.2773008951997395,14.372170518424317
underground fighting,0.8048777176152594,2146.603887424087,3.3074463193040455,13.428887603193221
giant insect,0.8048205578094098,2346.8430393817075,3.2954888590770146,14.741412908778349
burglar,0.8047822366297439,2501.1660407009517,3.370764609914395,14.920464681948674
adversary,0.8047103454813604,1597.1021211814382,2.6107570006606715,14.309477000066941
vaccine,0.8046707454024259,2282.629473368618,3.228205107787794,14.831311736900995
gojira,0.804621016727965,492.4684187906302,2.918514914220422,13.834852335071641
mining,0.8046127363569261,1916.3421397653228,2.891593070993795,14.219399994108734
mutant animal,0.8045780049011443,2118.025371998473,2.7661645301282545,13.954665602027054
giant crab,0.8045319658931686,2052.986999132246,3.0460667149687257,13.600395113917276
monster movie,0.804435569655403,2298.207729738787,2.8663041995392327,14.4993662603375
convict,0.8040662901413095,2202.697175690035,3.4586712282119403,14.363594482022979
female child abuser,0.8035975479699206,1182.8049364253995,2.9271195883069163,14.491074815147652
crash landing,0.8034817775329596,2013.1271691557952,2.8609708013980515,14.73622829396767
female teacher,0.8030998237369459,702.216027326435,3.2203866396404583,13.231552424769228
new identity,0.8029218293442338,2201.316353732919,3.113500354380783,14.267126395101979
emasculation,0.8028934109706239,1302.28973510502,3.0055358777443684,14.235750465175576
engineer,0.8028891569122455,2178.0584962029698,3.1642340443429195,14.759075067416784
south korean,0.8028338456006306,176.0538780097495,2.546712103965926,13.227307521662565
anti-bullying,0.8028338456006306,176.05387800974947,2.5467121039659255,13.227307521662564
lawman,0.8028197759782256,1656.2364618420697,3.079556910995006,14.31860839533704
record producer,0.8027910230876536,1735.3511577752577,3.3238250488868877,14.060389895654716
abusive family,0.8027481267513801,1884.526976130507,3.1949759110434757,14.66852781936456
brooklyn bridge,0.8027139419607557,2187.2518375044597,2.9099001744485022,14.739805095881376
belgium,0.8026720456584988,2175.1303335306766,3.224517048701464,14.582646185528446
greek island,0.8026719164599893,2138.8447836171968,3.038164528922516,15.063282642019153
construction worker,0.80266073607962,1079.2574833199474,3.2591991543122494,13.949809435331305
romeo & juliet,0.8025930910747107,1074.1655190875554,3.104999287887307,12.799349954340684
abba,0.8025834220036915,2138.8447836171963,3.0348574997041053,15.061822336033018
dead dog,0.8025430671093979,1873.9998600873857,3.2009644826289008,13.604476507618156
romantic fantasy,0.8024369775675818,1633.262959907821,3.037563829519596,14.996142186714403
boy band,0.8023257757333335,1366.9900472097504,3.4163731207384846,14.107853576740377
broadway musical,0.802324442162539,1062.9313943016139,3.150382280746818,14.284092999860531
snowstorm,0.8022972451966824,1951.5838045779026,3.2109361933802507,14.292386562022108
graveyard,0.802242385685274,1410.019141313848,3.0606841776200833,13.59312587795983
charlatan,0.8020843947121352,1895.2744628048365,2.9991131905323223,14.300257000368708
rock musical,0.8019128125415483,973.62478247648,2.8024416072219513,14.228327770356719
dead mother,0.8016135108331583,633.5111928433513,3.0790999405350155,11.834739989346287
mastiff,0.8015463814189704,132.8922480746425,2.538420555729526,12.617106874208385
explorer,0.8014749752083047,2342.6632723423168,2.934823785809927,13.929839527036357
dr. seuss,0.8012873487896983,2244.4706780912575,2.983217719634648,14.903152468241386
giant gorilla,0.8012340343057259,2318.737057382714,2.8852319581325485,15.047078771473346
puppy,0.801072841868854,1831.8978883157984,3.2835581806305454,14.552819932022983
dog fighting,0.8010229335968232,1444.4056624875623,2.896571059044045,13.912353354982399
gang leader,0.8007910959792143,2216.888543917995,3.1193502316038915,13.869201671636313
voyeurism,0.80071314322401,2193.617927164037,3.5082358248529077,13.436267706822234
sleigh,0.8006429522081098,1298.5590202751087,2.8309918304691184,14.575625575245882
war on terror,0.8006394191935842,2523.060888887284,3.185794938861233,14.974384985353664
christmastime,0.8005257621070094,1276.94028737683,3.041826320784574,13.865516544647681
crooked cop,0.8004899559166804,1114.1351884235767,2.8587973928930266,13.09101009233834
mall santa,0.8004586133122502,1114.7318965234047,3.0251531111716927,13.995882402551633
christmas horror,0.8003806319521706,1520.538391876971,3.045656442376707,13.363220997125415
appalachia,0.8003352016197278,1730.2090307845222,3.2355982223313147,14.171247644667584
xmas,0.8003066893587295,2101.434674570936,2.6522396407074806,14.6062126278352
saving christmas,0.8001352888122412,1589.8386433368926,2.858399565707792,14.509115648908463
drink,0.8000886542219415,1502.1502923017101,3.117778160245933,14.332842773380484
jack frost,0.8000520591451398,2051.183654375745,3.009001571971254,14.611299087864685
student,0.7998947528422923,1526.4265602324376,3.20166882404615,13.610594132859468
laxative,0.7998201373195531,1918.6611204650656,2.757909620198052,14.291642600055516
overprotective father,0.7997643691519636,2460.4772252431935,3.0297601373975285,13.66626904164624
smuggling (contraband),0.799365899732354,2112.5264726864402,3.1715092545847487,14.422426120059693
love story,0.7990300775426509,1004.9968133829582,3.154678817265598,13.293547072157708
bad trip,0.7984552438263061,2019.9435129740802,2.8337073184227326,12.795981400061745
bangkok,0.7981997139227502,878.4330862837724,2.7275889631526873,13.530663287453429
lockdown,0.7981439840402317,2324.6882947648273,3.181475088460831,13.366430929862785
model,0.7977639492661067,1621.857778011063,3.2110304522549473,14.121104723929513
werewolf child,0.7975493198700013,1928.4521258949082,3.3898544261398422,14.243747258912034
sin,0.7974959161670425,2144.7397293895033,3.5446737794217205,13.780212399157437
extreme sports,0.7974487493404387,2178.1657081722365,3.231129846147079,14.416647091379152
outbreak,0.7974450015485812,2265.220389223379,3.055032832336921,13.730207037594063
cure,0.7973429902545851,2100.906317452042,3.1937450558461378,14.057722397976447
flesh eating,0.7970530215675149,1307.7035755991942,3.1558304579614203,13.126619982951704
battle of the sexes,0.7970014715823852,1685.5941348616836,2.847552223294774,14.097428515062482
capture,0.7963720703991668,2375.9136506364925,3.345929613187465,14.67919249771761
cautionary tale,0.7963480340691682,2193.7728350783705,3.3033601050755035,13.711813157685286
punishment,0.7956304417530758,1969.2190511124863,3.3363790824773414,13.32441216953907
train station,0.7955804952618462,2047.791635494098,3.454632646850515,14.263328723633471
navy,0.7954807729249054,2313.4778246038672,3.233183297746829,14.648970842138272
gaslighting,0.7952854290130826,993.8989467336339,3.107486970260089,13.920139310339009
persecution,0.7950593133109726,1780.9165285827573,3.0318067981585095,13.28723967547432
controversy,0.794947169717299,1599.8206786488386,2.852268905782536,12.622339338943979
cake,0.7944477752658474,1677.0103936145388,2.6046088926220152,13.235169803073799
faun,0.7943756466089439,2419.11931346154,3.139472488397067,14.684863185136901
middle class,0.7942456708189305,1325.8817426396417,3.295931023238177,13.650704718905935
absent father,0.7939603453077059,1581.1707289963035,3.105476702094084,13.76719732972539
loss of wife,0.7938990782326057,1562.0714631014675,3.279470644634406,13.226017664732971
numbers,0.7938849256991146,2133.870635136669,3.0829582907106907,14.380040521074553
noah's ark,0.7937443443386121,2035.939478224649,2.770460635335735,14.304276154383489
niece,0.7936697416466392,1821.1583162288666,3.1771887199861486,14.230680673553774
wildlife,0.7935360828977137,1835.3045440225626,3.2173500879618686,14.508689908069483
overdose,0.7933916791047264,1711.981492984712,3.191884914352312,14.234166966385478
tuscany,0.7933365691103388,867.7281793801885,2.8370309948569097,13.786249899005645
tyrant,0.7932635989148642,1995.9448450216992,3.039306547822574,14.524969988618496
cultural revolution,0.7932066019064454,811.1590035397891,2.873749698991213,13.093858795947654
may 68,0.7932066019064454,811.1590035397891,2.873749698991213,13.093858795947654
joseon dynasty (1392–1910),0.7931127401759568,333.3758920901492,2.768217691858199,13.96577321964356
bus ride,0.7929594659555844,1837.5834798669803,3.132163144868895,14.342837902575825
one day,0.7929593563869101,1005.1260471138355,2.998338821605728,13.333355200976946
wild horse,0.7928063083938625,1770.2787866182907,2.9098876846875648,14.32875016305153
mustang,0.7928063083938625,1770.2787866182907,2.9098876846875648,14.32875016305153
15th century,0.7927284852175194,1998.8182620426421,3.003625791571989,14.215703033802637
history of india,0.7927223811076266,1048.1552646271239,2.965456313660169,14.348312422702074
pawnshop,0.7925604002958825,1802.7837825250954,3.066396468109255,13.250229703143441
choreography,0.792491984046811,1649.0272765032298,3.0857789103074933,13.779530412563219
human mystery,0.7923592188185402,1687.1166792337074,3.2400036968858585,13.730702377663684
wolves,0.7922032034240352,2458.068326856329,3.597998411501117,13.765624339272238
water shortage,0.7920400635715799,2379.851528156564,3.2896848350121703,14.6824559968799
death of best friend,0.7919165160848887,951.2898499316092,3.2061765008761403,13.18563495746511
humorous,0.7918720745826847,1472.3261041646442,2.682323198423536,13.819782420146645
french intelligence,0.7918720745826847,1472.3261041646442,2.682323198423536,13.819782420146645
luxury hotel,0.7910279907239731,1321.766076208653,2.9061028810945637,14.11465030045036
religious fundamentalism,0.7904327456354973,1871.2537926436187,3.359617398265776,13.788814813731205
king of england,0.7893359795473586,2239.7667922506516,3.1039307974557437,14.635325141504149
honolulu,0.7884182195014736,2231.3840070994415,2.9849253113810397,14.37895735672367
royal navy,0.7882875035067217,2404.2579240321775,3.296226823965281,14.598580033093924
escaped convict,0.7881248353383693,1830.1273807668704,3.1382332236194608,14.0914724781879
missing child,0.787982650687671,2408.7193538618435,3.3259013185573973,14.432830314775812
chernobyl,0.7879298511159539,1969.553179296931,2.9440188221386467,13.98786829138567
comedy of errors,0.787757372772356,1835.982311127198,3.01843081745566,14.063698941120311
plan,0.7875331403211604,1964.5642578176523,3.217481979550905,14.20637887968236
ticket,0.7872636367153864,2046.2958028004618,2.6062727210704297,14.438129930588085
police operation,0.7864232718596711,1803.1941682810675,3.1995122177552306,14.147399498852534
gun violence,0.786336171538244,1879.1080720270024,3.1192869693306067,13.67863413688422
cold blooded killer,0.7863001932663793,2310.024707176925,3.399523369229889,13.219940297778658
body exchange,0.7861331572257316,2217.985213085733,3.391609142576338,14.22970948766577
asian origins,0.7860855201594429,2171.795008628419,3.3470755342704743,13.839767131120976
body count,0.786003243130028,2278.8799298987396,3.11884678390102,14.095777924823649
tearjerker,0.7851706148906448,698.4256352221003,3.3283978865725956,13.986079796032271
taxi,0.7848231925845043,2067.1565914695407,3.3898212600324245,13.959543062818847
pastor,0.784617981709852,2020.6844281392428,3.528611855221026,13.78758658329619
isolated house,0.784522348227329,2325.3472821528226,3.4639643174416634,12.616282275954472
cross country,0.7843749384914388,1523.5764982307956,2.8164528608379373,14.028129749962169
rage,0.7843380496591346,2210.6547872095507,3.440669265713746,13.809899565147845
farm life,0.7840161347410494,2001.540671801053,3.3832272847824685,14.076761378183338
obesity,0.7838985540363291,2008.2351973901145,3.1167865957755447,14.111407264434165
grand canyon,0.7838885323231566,1687.020127989574,3.0483187952590938,13.991540713521394
politically incorrect,0.7838320447572034,1662.3859597829237,2.8221150304595506,14.320485098334855
architecture,0.7837980208533811,2603.727295547718,3.514964850806249,13.820534110224438
war trauma,0.7837882223940112,2111.45570176874,3.2475760357981787,14.330122923503518
crush on friend,0.7836163529620988,1435.3382383708556,3.0197891746431003,13.668107163817616
anti war,0.7834868338576703,1887.3396699454527,3.190754760943229,13.807874136360065
route 66,0.7832989191576802,2351.0747710562055,3.046547512005958,14.376804453540771
landmine,0.7829792931736083,974.4447339716492,2.9539940371909417,12.58890747553065
orphan siblings,0.7829512027604404,1812.2784248533171,3.3537331734650673,13.649080697333659
bludgeoning,0.7828688673987731,2135.0419197382435,2.9862680404663076,10.848555078691346
dream sequence,0.7827495534196738,2351.6440130129113,3.3183444159794706,12.798118955311416
mental institution,0.782691078740698,2293.330709186024,3.17377724649616,14.138330541347058
negative,0.7826112536919295,1386.0682028083124,3.3274156496471305,13.805173042316415
crop circle,0.7822024151036795,2154.125959498964,2.9424362199834335,14.493724071670787
flu,0.7822003985851723,1387.9804410569561,2.887985642014823,13.69723478247903
used generative a.i.,0.7821135111475611,2026.7160621710218,3.402987605423082,13.794055932989458
labor union,0.7820940268234544,2263.6667015586463,3.2787408149370596,12.409388634985904
holocaust (shoah) survivor,0.7819990457711199,1385.6323935444475,3.0658751765197056,13.789887743924163
abandoned baby,0.7818691705175308,535.1341767327299,3.084924106669167,13.26439314714171
difficult childhood,0.7817574127154726,1332.455799503004,3.337097672468303,10.467553289656653
pizza,0.7816225840374198,1046.7625578888076,2.8010033342163583,14.00478726464903
fanatic,0.781614549179639,2020.1651039805552,3.3564224265294302,12.925551786571994
japanese occupation of korea,0.7815821341042364,1670.0747646893728,3.3230937850654376,13.92568687008933
resistance fighter,0.781487326759446,2451.1380073985943,3.0398519237218213,13.982631634212884
butler,0.7814759621389942,1585.9275292992468,3.3005652698214933,14.131618431509555
mormon missionary,0.7814564702779058,1226.8093521245773,2.6334349904627987,13.185825153668892
nile,0.7814251929473971,2096.77259083285,2.987179577134386,14.325263928139808
short film,0.7813927432194243,1293.8978442397795,2.863431265602656,12.598627271984311
siberia,0.7813237588127916,1923.6360510823613,2.760237593264229,12.598866169847268
franklin delano roosevelt,0.7812942717506435,262.23807765573997,2.8435749512086943,11.932407302300522
wanting to have children,0.7811947505171789,1222.6795632841286,2.7360365525513,13.734802246009247
beijing,0.7811910431304795,818.0795023342554,3.003722347044639,12.271893480358582
korea,0.7811705996744375,442.30631661243535,2.6171542962578562,13.867805972034667
tea,0.7811371103046334,2293.6820921587705,3.311848089788867,14.06656588686721
chinese painting,0.7810495368710938,876.5245952970603,2.7902694315069496,14.251548763170039
in love with enemy,0.7809870609824241,951.6756876771508,2.9937960869001916,13.972866182908163
sled dogs,0.780875602315167,1923.7127818673894,3.111638034312752,14.181040952246805
pet,0.7808713999860151,2227.1479012162117,3.085380467517259,14.25724778799666
labyrinth,0.7807376812187921,2266.744456174613,3.2636433855513696,14.2780141788621
brother sister incest,0.7798838995251032,2143.9292645849782,3.4296384572181218,13.440006845228003
greek,0.7793498639948316,1614.0378266001967,3.012685687296389,14.108348287000872
judge,0.7788040087558935,1848.4236178545643,3.419718705615419,13.77688826596941
invasion,0.7787713775305529,1383.5684205995653,3.0626657476027237,12.706782117763053
fighter pilot,0.7783711849974176,2207.229328496169,3.0616607114005028,14.265577053108593
cinema,0.778333505626905,1692.8521412733521,3.1466975834904405,13.718790258896902
movie star,0.7783144939978267,1966.925898942552,3.178714517997896,13.883651034000811
montreal,0.77807435017252,1513.3314427948635,3.1992336504682446,13.617286653278336
